NAME,B01003_001E,state,county,tract,block group
"Block Group 4, Census Tract 8503, Lajas Municipio, Puerto Rico",1156,72,079,850300,4
"Block Group 1, Census Tract 8504, Lajas Municipio, Puerto Rico",1574,72,079,850400,1
"Block Group 2, Census Tract 8504, Lajas Municipio, Puerto Rico",2198,72,079,850400,2
"Block Group 4, Census Tract 8504, Lajas Municipio, Puerto Rico",656,72,079,850400,4
"Block Group 0, Census Tract 9911, Lajas Municipio, Puerto Rico",0,72,079,991100,0
"Block Group 2, Census Tract 9577, Lares Municipio, Puerto Rico",1349,72,081,957700,2
"Block Group 3, Census Tract 9577, Lares Municipio, Puerto Rico",1294,72,081,957700,3
"Block Group 2, Census Tract 9578, Lares Municipio, Puerto Rico",2098,72,081,957800,2
"Block Group 3, Census Tract 9578, Lares Municipio, Puerto Rico",958,72,081,957800,3
"Block Group 1, Census Tract 9579, Lares Municipio, Puerto Rico",638,72,081,957900,1
"Block Group 2, Census Tract 9579, Lares Municipio, Puerto Rico",1013,72,081,957900,2
"Block Group 4, Census Tract 9579, Lares Municipio, Puerto Rico",803,72,081,957900,4
"Block Group 1, Census Tract 9580.01, Lares Municipio, Puerto Rico",1033,72,081,958001,1
"Block Group 1, Census Tract 9581, Lares Municipio, Puerto Rico",885,72,081,958100,1
"Block Group 2, Census Tract 9581, Lares Municipio, Puerto Rico",536,72,081,958100,2
"Block Group 2, Census Tract 9582, Lares Municipio, Puerto Rico",1275,72,081,958200,2
"Block Group 1, Census Tract 9583, Lares Municipio, Puerto Rico",972,72,081,958300,1
"Block Group 1, Census Tract 9584, Lares Municipio, Puerto Rico",574,72,081,958400,1
"Block Group 2, Census Tract 9584, Lares Municipio, Puerto Rico",1043,72,081,958400,2
"Block Group 2, Census Tract 9597, Las Marías Municipio, Puerto Rico",931,72,083,959700,2
"Block Group 1, Census Tract 9598, Las Marías Municipio, Puerto Rico",1120,72,083,959800,1
"Block Group 2, Census Tract 9599, Las Marías Municipio, Puerto Rico",750,72,083,959900,2
"Block Group 3, Census Tract 9599, Las Marías Municipio, Puerto Rico",2833,72,083,959900,3
"Block Group 2, Census Tract 1901.01, Las Piedras Municipio, Puerto Rico",2181,72,085,190101,2
"Block Group 3, Census Tract 1901.01, Las Piedras Municipio, Puerto Rico",3825,72,085,190101,3
"Block Group 2, Census Tract 1901.03, Las Piedras Municipio, Puerto Rico",941,72,085,190103,2
"Block Group 1, Census Tract 1901.04, Las Piedras Municipio, Puerto Rico",2650,72,085,190104,1
"Block Group 2, Census Tract 1901.04, Las Piedras Municipio, Puerto Rico",2539,72,085,190104,2
"Block Group 2, Census Tract 1902.01, Las Piedras Municipio, Puerto Rico",341,72,085,190201,2
"Block Group 3, Census Tract 94, San Juan Municipio, Puerto Rico",588,72,127,009400,3
"Block Group 1, Census Tract 96.01, San Juan Municipio, Puerto Rico",632,72,127,009601,1
"Block Group 1, Census Tract 96.02, San Juan Municipio, Puerto Rico",652,72,127,009602,1
"Block Group 2, Census Tract 96.02, San Juan Municipio, Puerto Rico",910,72,127,009602,2
"Block Group 2, Census Tract 96.03, San Juan Municipio, Puerto Rico",734,72,127,009603,2
"Block Group 3, Census Tract 96.03, San Juan Municipio, Puerto Rico",657,72,127,009603,3
"Block Group 2, Census Tract 96.14, San Juan Municipio, Puerto Rico",1026,72,127,009614,2
"Block Group 1, Census Tract 96.24, San Juan Municipio, Puerto Rico",1684,72,127,009624,1
"Block Group 3, Census Tract 96.24, San Juan Municipio, Puerto Rico",969,72,127,009624,3
"Block Group 1, Census Tract 98, San Juan Municipio, Puerto Rico",343,72,127,009800,1
"Block Group 3, Census Tract 98, San Juan Municipio, Puerto Rico",1195,72,127,009800,3
"Block Group 4, Census Tract 98, San Juan Municipio, Puerto Rico",664,72,127,009800,4
"Block Group 1, Census Tract 99.01, San Juan Municipio, Puerto Rico",706,72,127,009901,1
"Block Group 2, Census Tract 99.01, San Juan Municipio, Puerto Rico",1584,72,127,009901,2
"Block Group 1, Census Tract 99.02, San Juan Municipio, Puerto Rico",1187,72,127,009902,1
"Block Group 1, Census Tract 99.03, San Juan Municipio, Puerto Rico",1006,72,127,009903,1
"Block Group 2, Census Tract 99.03, San Juan Municipio, Puerto Rico",657,72,127,009903,2
"Block Group 4, Census Tract 99.03, San Juan Municipio, Puerto Rico",1829,72,127,009903,4
"Block Group 1, Census Tract 99.04, San Juan Municipio, Puerto Rico",1129,72,127,009904,1
"Block Group 1, Census Tract 100.02, San Juan Municipio, Puerto Rico",2514,72,127,010002,1
"Block Group 2, Census Tract 100.02, San Juan Municipio, Puerto Rico",1795,72,127,010002,2
"Block Group 2, Census Tract 100.12, San Juan Municipio, Puerto Rico",1421,72,127,010012,2
"Block Group 3, Census Tract 100.12, San Juan Municipio, Puerto Rico",681,72,127,010012,3
"Block Group 1, Census Tract 100.22, San Juan Municipio, Puerto Rico",439,72,127,010022,1
"Block Group 2, Census Tract 100.22, San Juan Municipio, Puerto Rico",1639,72,127,010022,2
"Block Group 1, Census Tract 100.32, San Juan Municipio, Puerto Rico",3016,72,127,010032,1
"Block Group 2, Census Tract 100.32, San Juan Municipio, Puerto Rico",1927,72,127,010032,2
"Block Group 1, Census Tract 100.43, San Juan Municipio, Puerto Rico",1580,72,127,010043,1
"Block Group 2, Census Tract 100.43, San Juan Municipio, Puerto Rico",669,72,127,010043,2
"Block Group 1, Census Tract 100.44, San Juan Municipio, Puerto Rico",1204,72,127,010044,1
"Block Group 2, Census Tract 100.44, San Juan Municipio, Puerto Rico",886,72,127,010044,2
"Block Group 3, Census Tract 100.44, San Juan Municipio, Puerto Rico",1273,72,127,010044,3
"Block Group 2, Census Tract 100.45, San Juan Municipio, Puerto Rico",1021,72,127,010045,2
"Block Group 1, Census Tract 100.46, San Juan Municipio, Puerto Rico",2137,72,127,010046,1
"Block Group 2, Census Tract 100.46, San Juan Municipio, Puerto Rico",1376,72,127,010046,2
"Block Group 3, Census Tract 100.46, San Juan Municipio, Puerto Rico",885,72,127,010046,3
"Block Group 1, Census Tract 101, San Juan Municipio, Puerto Rico",1907,72,127,010100,1
"Block Group 2, Census Tract 101, San Juan Municipio, Puerto Rico",2111,72,127,010100,2
"Block Group 3, Census Tract 101, San Juan Municipio, Puerto Rico",3159,72,127,010100,3
"Block Group 1, Census Tract 2004, Caguas Municipio, Puerto Rico",2583,72,025,200400,1
"Block Group 1, Census Tract 2005, Caguas Municipio, Puerto Rico",557,72,025,200500,1
"Block Group 4, Census Tract 2005, Caguas Municipio, Puerto Rico",1052,72,025,200500,4
"Block Group 6, Census Tract 2005, Caguas Municipio, Puerto Rico",845,72,025,200500,6
"Block Group 7, Census Tract 2005, Caguas Municipio, Puerto Rico",839,72,025,200500,7
"Block Group 2, Census Tract 2006, Caguas Municipio, Puerto Rico",913,72,025,200600,2
"Block Group 3, Census Tract 2006, Caguas Municipio, Puerto Rico",701,72,025,200600,3
"Block Group 1, Census Tract 2007, Caguas Municipio, Puerto Rico",1773,72,025,200700,1
"Block Group 2, Census Tract 2007, Caguas Municipio, Puerto Rico",906,72,025,200700,2
"Block Group 1, Census Tract 2008, Caguas Municipio, Puerto Rico",1098,72,025,200800,1
"Block Group 2, Census Tract 2008, Caguas Municipio, Puerto Rico",1143,72,025,200800,2
"Block Group 1, Census Tract 2009, Caguas Municipio, Puerto Rico",748,72,025,200900,1
"Block Group 2, Census Tract 2009, Caguas Municipio, Puerto Rico",825,72,025,200900,2
"Block Group 2, Census Tract 2010, Caguas Municipio, Puerto Rico",846,72,025,201000,2
"Block Group 1, Census Tract 2012, Caguas Municipio, Puerto Rico",1064,72,025,201200,1
"Block Group 2, Census Tract 2012, Caguas Municipio, Puerto Rico",1691,72,025,201200,2
"Block Group 3, Census Tract 2012, Caguas Municipio, Puerto Rico",456,72,025,201200,3
"Block Group 1, Census Tract 2013, Caguas Municipio, Puerto Rico",860,72,025,201300,1
"Block Group 2, Census Tract 2013, Caguas Municipio, Puerto Rico",1387,72,025,201300,2
"Block Group 1, Census Tract 2014, Caguas Municipio, Puerto Rico",1537,72,025,201400,1
"Block Group 2, Census Tract 2014, Caguas Municipio, Puerto Rico",421,72,025,201400,2
"Block Group 1, Census Tract 2015, Caguas Municipio, Puerto Rico",2314,72,025,201500,1
"Block Group 1, Census Tract 2016, Caguas Municipio, Puerto Rico",1477,72,025,201600,1
"Block Group 2, Census Tract 2016, Caguas Municipio, Puerto Rico",1028,72,025,201600,2
"Block Group 1, Census Tract 2017, Caguas Municipio, Puerto Rico",2163,72,025,201700,1
"Block Group 1, Census Tract 2018, Caguas Municipio, Puerto Rico",1249,72,025,201800,1
"Block Group 2, Census Tract 2018, Caguas Municipio, Puerto Rico",910,72,025,201800,2
"Block Group 3, Census Tract 2018, Caguas Municipio, Puerto Rico",547,72,025,201800,3
"Block Group 2, Census Tract 2019, Caguas Municipio, Puerto Rico",71,72,025,201900,2
"Block Group 1, Census Tract 2020, Caguas Municipio, Puerto Rico",2112,72,025,202000,1
"Block Group 3, Census Tract 2020, Caguas Municipio, Puerto Rico",765,72,025,202000,3
"Block Group 1, Census Tract 2021, Caguas Municipio, Puerto Rico",1256,72,025,202100,1
"Block Group 3, Census Tract 2021, Caguas Municipio, Puerto Rico",575,72,025,202100,3
"Block Group 1, Census Tract 2022, Caguas Municipio, Puerto Rico",1515,72,025,202200,1
"Block Group 2, Census Tract 2023, Caguas Municipio, Puerto Rico",1354,72,025,202300,2
"Block Group 1, Census Tract 2024.02, Caguas Municipio, Puerto Rico",1852,72,025,202402,1
"Block Group 3, Census Tract 2024.02, Caguas Municipio, Puerto Rico",1571,72,025,202402,3
"Block Group 4, Census Tract 2024.02, Caguas Municipio, Puerto Rico",318,72,025,202402,4
"Block Group 2, Census Tract 2024.03, Caguas Municipio, Puerto Rico",681,72,025,202403,2
"Block Group 3, Census Tract 2024.03, Caguas Municipio, Puerto Rico",1221,72,025,202403,3
"Block Group 3, Census Tract 1902.01, Las Piedras Municipio, Puerto Rico",2389,72,085,190201,3
"Block Group 2, Census Tract 1902.02, Las Piedras Municipio, Puerto Rico",2651,72,085,190202,2
"Block Group 1, Census Tract 1903.02, Las Piedras Municipio, Puerto Rico",2333,72,085,190302,1
"Block Group 2, Census Tract 1903.02, Las Piedras Municipio, Puerto Rico",3369,72,085,190302,2
"Block Group 1, Census Tract 1903.03, Las Piedras Municipio, Puerto Rico",1820,72,085,190303,1
"Block Group 2, Census Tract 1903.03, Las Piedras Municipio, Puerto Rico",1383,72,085,190303,2
"Block Group 3, Census Tract 1903.03, Las Piedras Municipio, Puerto Rico",1375,72,085,190303,3
"Block Group 1, Census Tract 1903.04, Las Piedras Municipio, Puerto Rico",3751,72,085,190304,1
"Block Group 1, Census Tract 1101.01, Loíza Municipio, Puerto Rico",1108,72,087,110101,1
"Block Group 2, Census Tract 1101.01, Loíza Municipio, Puerto Rico",1002,72,087,110101,2
"Block Group 1, Census Tract 1101.02, Loíza Municipio, Puerto Rico",1366,72,087,110102,1
"Block Group 2, Census Tract 1101.02, Loíza Municipio, Puerto Rico",877,72,087,110102,2
"Block Group 1, Census Tract 1102, Loíza Municipio, Puerto Rico",907,72,087,110200,1
"Block Group 2, Census Tract 1102, Loíza Municipio, Puerto Rico",942,72,087,110200,2
"Block Group 1, Census Tract 1103.01, Loíza Municipio, Puerto Rico",3601,72,087,110301,1
"Block Group 2, Census Tract 1103.02, Loíza Municipio, Puerto Rico",1162,72,087,110302,2
"Block Group 3, Census Tract 1103.02, Loíza Municipio, Puerto Rico",984,72,087,110302,3
"Block Group 2, Census Tract 1103.03, Loíza Municipio, Puerto Rico",754,72,087,110303,2
"Block Group 1, Census Tract 1104, Loíza Municipio, Puerto Rico",1721,72,087,110400,1
"Block Group 2, Census Tract 1104, Loíza Municipio, Puerto Rico",681,72,087,110400,2
"Block Group 1, Census Tract 1106, Loíza Municipio, Puerto Rico",2371,72,087,110600,1
"Block Group 0, Census Tract 9900, Loíza Municipio, Puerto Rico",0,72,087,990000,0
"Block Group 2, Census Tract 1401.01, Luquillo Municipio, Puerto Rico",1499,72,089,140101,2
"Block Group 1, Census Tract 1401.02, Luquillo Municipio, Puerto Rico",846,72,089,140102,1
"Block Group 3, Census Tract 1401.02, Luquillo Municipio, Puerto Rico",1170,72,089,140102,3
"Block Group 1, Census Tract 1402.01, Luquillo Municipio, Puerto Rico",1352,72,089,140201,1
"Block Group 3, Census Tract 1402.01, Luquillo Municipio, Puerto Rico",950,72,089,140201,3
"Block Group 1, Census Tract 1402.02, Luquillo Municipio, Puerto Rico",845,72,089,140202,1
"Block Group 3, Census Tract 1402.02, Luquillo Municipio, Puerto Rico",2737,72,089,140202,3
"Block Group 1, Census Tract 1403, Luquillo Municipio, Puerto Rico",399,72,089,140300,1
"Block Group 3, Census Tract 1403, Luquillo Municipio, Puerto Rico",1746,72,089,140300,3
"Block Group 4, Census Tract 1403, Luquillo Municipio, Puerto Rico",1342,72,089,140300,4
"Block Group 1, Census Tract 5701, Manatí Municipio, Puerto Rico",1013,72,091,570100,1
"Block Group 2, Census Tract 5701, Manatí Municipio, Puerto Rico",1018,72,091,570100,2
"Block Group 4, Census Tract 5701, Manatí Municipio, Puerto Rico",2211,72,091,570100,4
"Block Group 1, Census Tract 5702.01, Manatí Municipio, Puerto Rico",2819,72,091,570201,1
"Block Group 1, Census Tract 5702.02, Manatí Municipio, Puerto Rico",1182,72,091,570202,1
"Block Group 2, Census Tract 5702.02, Manatí Municipio, Puerto Rico",2414,72,091,570202,2
"Block Group 2, Census Tract 5703, Manatí Municipio, Puerto Rico",651,72,091,570300,2
"Block Group 1, Census Tract 102, San Juan Municipio, Puerto Rico",2308,72,127,010200,1
"Block Group 3, Census Tract 102, San Juan Municipio, Puerto Rico",2207,72,127,010200,3
"Block Group 1, Census Tract 105, San Juan Municipio, Puerto Rico",1058,72,127,010500,1
"Block Group 3, Census Tract 105, San Juan Municipio, Puerto Rico",1237,72,127,010500,3
"Block Group 1, Census Tract 9800, San Juan Municipio, Puerto Rico",7,72,127,980000,1
"Block Group 1, Census Tract 9801.02, San Juan Municipio, Puerto Rico",0,72,127,980102,1
"Block Group 1, Census Tract 9801.03, San Juan Municipio, Puerto Rico",729,72,127,980103,1
"Block Group 1, Census Tract 9801.05, San Juan Municipio, Puerto Rico",0,72,127,980105,1
"Block Group 1, Census Tract 9801.07, San Juan Municipio, Puerto Rico",0,72,127,980107,1
"Block Group 1, Census Tract 9802, San Juan Municipio, Puerto Rico",39,72,127,980200,1
"Block Group 1, Census Tract 9803, San Juan Municipio, Puerto Rico",0,72,127,980300,1
"Block Group 1, Census Tract 2201, San Lorenzo Municipio, Puerto Rico",2791,72,129,220100,1
"Block Group 2, Census Tract 2201, San Lorenzo Municipio, Puerto Rico",1857,72,129,220100,2
"Block Group 1, Census Tract 2202, San Lorenzo Municipio, Puerto Rico",781,72,129,220200,1
"Block Group 2, Census Tract 2202, San Lorenzo Municipio, Puerto Rico",1870,72,129,220200,2
"Block Group 2, Census Tract 2203, San Lorenzo Municipio, Puerto Rico",811,72,129,220300,2
"Block Group 1, Census Tract 2204.01, San Lorenzo Municipio, Puerto Rico",1884,72,129,220401,1
"Block Group 3, Census Tract 2204.01, San Lorenzo Municipio, Puerto Rico",2378,72,129,220401,3
"Block Group 1, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico",1020,72,129,220402,1
"Block Group 2, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico",1180,72,129,220402,2
"Block Group 4, Census Tract 2204.02, San Lorenzo Municipio, Puerto Rico",910,72,129,220402,4
"Block Group 1, Census Tract 2205.01, San Lorenzo Municipio, Puerto Rico",2506,72,129,220501,1
"Block Group 1, Census Tract 2205.02, San Lorenzo Municipio, Puerto Rico",2628,72,129,220502,1
"Block Group 2, Census Tract 2205.02, San Lorenzo Municipio, Puerto Rico",1470,72,129,220502,2
"Block Group 2, Census Tract 2206, San Lorenzo Municipio, Puerto Rico",1204,72,129,220600,2
"Block Group 1, Census Tract 2207, San Lorenzo Municipio, Puerto Rico",2077,72,129,220700,1
"Block Group 3, Census Tract 2207, San Lorenzo Municipio, Puerto Rico",1728,72,129,220700,3
"Block Group 1, Census Tract 92, San Sebastián Municipio, Puerto Rico",842,72,131,009200,1
"Block Group 2, Census Tract 92, San Sebastián Municipio, Puerto Rico",1467,72,131,009200,2
"Block Group 1, Census Tract 9585, San Sebastián Municipio, Puerto Rico",1362,72,131,958500,1
"Block Group 2, Census Tract 9585, San Sebastián Municipio, Puerto Rico",1956,72,131,958500,2
"Block Group 3, Census Tract 9585, San Sebastián Municipio, Puerto Rico",1529,72,131,958500,3
"Block Group 1, Census Tract 9587, San Sebastián Municipio, Puerto Rico",1184,72,131,958700,1
"Block Group 2, Census Tract 9587, San Sebastián Municipio, Puerto Rico",2066,72,131,958700,2
"Block Group 3, Census Tract 9587, San Sebastián Municipio, Puerto Rico",1505,72,131,958700,3
"Block Group 1, Census Tract 9588, San Sebastián Municipio, Puerto Rico",2163,72,131,958800,1
"Block Group 2, Census Tract 9588, San Sebastián Municipio, Puerto Rico",1612,72,131,958800,2
"Block Group 3, Census Tract 9588, San Sebastián Municipio, Puerto Rico",1835,72,131,958800,3
"Block Group 1, Census Tract 9589, San Sebastián Municipio, Puerto Rico",1199,72,131,958900,1
"Block Group 2, Census Tract 2024.04, Caguas Municipio, Puerto Rico",2548,72,025,202404,2
"Block Group 1, Census Tract 2025, Caguas Municipio, Puerto Rico",1439,72,025,202500,1
"Block Group 3, Census Tract 2025, Caguas Municipio, Puerto Rico",554,72,025,202500,3
"Block Group 1, Census Tract 2026.01, Caguas Municipio, Puerto Rico",1259,72,025,202601,1
"Block Group 3, Census Tract 2026.01, Caguas Municipio, Puerto Rico",1861,72,025,202601,3
"Block Group 4, Census Tract 2026.01, Caguas Municipio, Puerto Rico",1214,72,025,202601,4
"Block Group 2, Census Tract 2026.02, Caguas Municipio, Puerto Rico",1362,72,025,202602,2
"Block Group 3, Census Tract 2026.02, Caguas Municipio, Puerto Rico",3004,72,025,202602,3
"Block Group 1, Census Tract 2027.01, Caguas Municipio, Puerto Rico",3221,72,025,202701,1
"Block Group 2, Census Tract 2027.01, Caguas Municipio, Puerto Rico",1616,72,025,202701,2
"Block Group 1, Census Tract 2027.02, Caguas Municipio, Puerto Rico",2136,72,025,202702,1
"Block Group 2, Census Tract 2027.02, Caguas Municipio, Puerto Rico",1362,72,025,202702,2
"Block Group 1, Census Tract 2028, Caguas Municipio, Puerto Rico",1468,72,025,202800,1
"Block Group 2, Census Tract 2028, Caguas Municipio, Puerto Rico",1750,72,025,202800,2
"Block Group 2, Census Tract 3201, Camuy Municipio, Puerto Rico",1867,72,027,320100,2
"Block Group 1, Census Tract 3202, Camuy Municipio, Puerto Rico",2324,72,027,320200,1
"Block Group 3, Census Tract 3202, Camuy Municipio, Puerto Rico",2055,72,027,320200,3
"Block Group 1, Census Tract 3203, Camuy Municipio, Puerto Rico",1693,72,027,320300,1
"Block Group 2, Census Tract 3203, Camuy Municipio, Puerto Rico",1884,72,027,320300,2
"Block Group 3, Census Tract 3203, Camuy Municipio, Puerto Rico",1302,72,027,320300,3
"Block Group 4, Census Tract 3203, Camuy Municipio, Puerto Rico",1209,72,027,320300,4
"Block Group 1, Census Tract 3204.01, Camuy Municipio, Puerto Rico",2085,72,027,320401,1
"Block Group 2, Census Tract 3204.01, Camuy Municipio, Puerto Rico",1789,72,027,320401,2
"Block Group 1, Census Tract 3204.02, Camuy Municipio, Puerto Rico",1778,72,027,320402,1
"Block Group 2, Census Tract 3204.02, Camuy Municipio, Puerto Rico",1253,72,027,320402,2
"Block Group 1, Census Tract 3205, Camuy Municipio, Puerto Rico",1414,72,027,320500,1
"Block Group 2, Census Tract 3205, Camuy Municipio, Puerto Rico",1642,72,027,320500,2
"Block Group 3, Census Tract 3205, Camuy Municipio, Puerto Rico",1194,72,027,320500,3
"Block Group 1, Census Tract 3206, Camuy Municipio, Puerto Rico",1788,72,027,320600,1
"Block Group 3, Census Tract 3206, Camuy Municipio, Puerto Rico",1007,72,027,320600,3
"Block Group 0, Census Tract 9900, Camuy Municipio, Puerto Rico",0,72,027,990000,0
"Block Group 2, Census Tract 1001.01, Canóvanas Municipio, Puerto Rico",1467,72,029,100101,2
"Block Group 2, Census Tract 1001.03, Canóvanas Municipio, Puerto Rico",1219,72,029,100103,2
"Block Group 4, Census Tract 1001.03, Canóvanas Municipio, Puerto Rico",921,72,029,100103,4
"Block Group 1, Census Tract 1001.04, Canóvanas Municipio, Puerto Rico",1081,72,029,100104,1
"Block Group 3, Census Tract 1001.04, Canóvanas Municipio, Puerto Rico",1517,72,029,100104,3
"Block Group 1, Census Tract 1002, Canóvanas Municipio, Puerto Rico",597,72,029,100200,1
"Block Group 3, Census Tract 1002, Canóvanas Municipio, Puerto Rico",613,72,029,100200,3
"Block Group 1, Census Tract 1004, Canóvanas Municipio, Puerto Rico",682,72,029,100400,1
"Block Group 3, Census Tract 1004, Canóvanas Municipio, Puerto Rico",1914,72,029,100400,3
"Block Group 3, Census Tract 5703, Manatí Municipio, Puerto Rico",688,72,091,570300,3
"Block Group 1, Census Tract 5704, Manatí Municipio, Puerto Rico",468,72,091,570400,1
"Block Group 2, Census Tract 5704, Manatí Municipio, Puerto Rico",2052,72,091,570400,2
"Block Group 3, Census Tract 5704, Manatí Municipio, Puerto Rico",437,72,091,570400,3
"Block Group 1, Census Tract 5705, Manatí Municipio, Puerto Rico",1982,72,091,570500,1
"Block Group 2, Census Tract 5705, Manatí Municipio, Puerto Rico",2611,72,091,570500,2
"Block Group 1, Census Tract 5706, Manatí Municipio, Puerto Rico",1137,72,091,570600,1
"Block Group 2, Census Tract 5706, Manatí Municipio, Puerto Rico",1713,72,091,570600,2
"Block Group 1, Census Tract 5707, Manatí Municipio, Puerto Rico",1015,72,091,570700,1
"Block Group 2, Census Tract 5707, Manatí Municipio, Puerto Rico",1657,72,091,570700,2
"Block Group 3, Census Tract 5707, Manatí Municipio, Puerto Rico",1711,72,091,570700,3
"Block Group 1, Census Tract 5708, Manatí Municipio, Puerto Rico",1730,72,091,570800,1
"Block Group 2, Census Tract 5708, Manatí Municipio, Puerto Rico",1478,72,091,570800,2
"Block Group 3, Census Tract 5708, Manatí Municipio, Puerto Rico",2042,72,091,570800,3
"Block Group 4, Census Tract 5708, Manatí Municipio, Puerto Rico",811,72,091,570800,4
"Block Group 0, Census Tract 9900.25, Manatí Municipio, Puerto Rico",0,72,091,990025,0
"Block Group 1, Census Tract 9601, Maricao Municipio, Puerto Rico",1072,72,093,960100,1
"Block Group 2, Census Tract 9601, Maricao Municipio, Puerto Rico",1395,72,093,960100,2
"Block Group 1, Census Tract 9602, Maricao Municipio, Puerto Rico",1941,72,093,960200,1
"Block Group 1, Census Tract 9514, Maunabo Municipio, Puerto Rico",788,72,095,951400,1
"Block Group 3, Census Tract 9514, Maunabo Municipio, Puerto Rico",1083,72,095,951400,3
"Block Group 4, Census Tract 9514, Maunabo Municipio, Puerto Rico",992,72,095,951400,4
"Block Group 1, Census Tract 9515, Maunabo Municipio, Puerto Rico",1480,72,095,951500,1
"Block Group 2, Census Tract 9515, Maunabo Municipio, Puerto Rico",884,72,095,951500,2
"Block Group 0, Census Tract 9900, Maunabo Municipio, Puerto Rico",0,72,095,990000,0
"Block Group 1, Census Tract 801, Mayagüez Municipio, Puerto Rico",0,72,097,080100,1
"Block Group 1, Census Tract 802, Mayagüez Municipio, Puerto Rico",1038,72,097,080200,1
"Block Group 2, Census Tract 802, Mayagüez Municipio, Puerto Rico",360,72,097,080200,2
"Block Group 2, Census Tract 803, Mayagüez Municipio, Puerto Rico",962,72,097,080300,2
"Block Group 1, Census Tract 806, Mayagüez Municipio, Puerto Rico",296,72,097,080600,1
"Block Group 3, Census Tract 806, Mayagüez Municipio, Puerto Rico",643,72,097,080600,3
"Block Group 1, Census Tract 808, Mayagüez Municipio, Puerto Rico",739,72,097,080800,1
"Block Group 3, Census Tract 808, Mayagüez Municipio, Puerto Rico",802,72,097,080800,3
"Block Group 1, Census Tract 809, Mayagüez Municipio, Puerto Rico",319,72,097,080900,1
"Block Group 1, Census Tract 812, Mayagüez Municipio, Puerto Rico",412,72,097,081200,1
"Block Group 2, Census Tract 812, Mayagüez Municipio, Puerto Rico",1585,72,097,081200,2
"Block Group 4, Census Tract 812, Mayagüez Municipio, Puerto Rico",1254,72,097,081200,4
"Block Group 5, Census Tract 812, Mayagüez Municipio, Puerto Rico",1079,72,097,081200,5
"Block Group 2, Census Tract 813, Mayagüez Municipio, Puerto Rico",1275,72,097,081300,2
"Block Group 1, Census Tract 815.01, Mayagüez Municipio, Puerto Rico",1598,72,097,081501,1
"Block Group 2, Census Tract 9589, San Sebastián Municipio, Puerto Rico",1152,72,131,958900,2
"Block Group 1, Census Tract 9590, San Sebastián Municipio, Puerto Rico",846,72,131,959000,1
"Block Group 2, Census Tract 9590, San Sebastián Municipio, Puerto Rico",1558,72,131,959000,2
"Block Group 3, Census Tract 9590, San Sebastián Municipio, Puerto Rico",683,72,131,959000,3
"Block Group 1, Census Tract 9592, San Sebastián Municipio, Puerto Rico",557,72,131,959200,1
"Block Group 3, Census Tract 9592, San Sebastián Municipio, Puerto Rico",2187,72,131,959200,3
"Block Group 1, Census Tract 9593, San Sebastián Municipio, Puerto Rico",2070,72,131,959300,1
"Block Group 3, Census Tract 9593, San Sebastián Municipio, Puerto Rico",1023,72,131,959300,3
"Block Group 1, Census Tract 9595, San Sebastián Municipio, Puerto Rico",1745,72,131,959500,1
"Block Group 3, Census Tract 9595, San Sebastián Municipio, Puerto Rico",1295,72,131,959500,3
"Block Group 1, Census Tract 9533, Santa Isabel Municipio, Puerto Rico",1171,72,133,953300,1
"Block Group 3, Census Tract 9533, Santa Isabel Municipio, Puerto Rico",2269,72,133,953300,3
"Block Group 1, Census Tract 9535, Santa Isabel Municipio, Puerto Rico",1845,72,133,953500,1
"Block Group 3, Census Tract 9535, Santa Isabel Municipio, Puerto Rico",825,72,133,953500,3
"Block Group 1, Census Tract 9536, Santa Isabel Municipio, Puerto Rico",1629,72,133,953600,1
"Block Group 3, Census Tract 9536, Santa Isabel Municipio, Puerto Rico",1363,72,133,953600,3
"Block Group 4, Census Tract 9536, Santa Isabel Municipio, Puerto Rico",1593,72,133,953600,4
"Block Group 2, Census Tract 9537, Santa Isabel Municipio, Puerto Rico",1064,72,133,953700,2
"Block Group 3, Census Tract 9537, Santa Isabel Municipio, Puerto Rico",860,72,133,953700,3
"Block Group 2, Census Tract 9538, Santa Isabel Municipio, Puerto Rico",639,72,133,953800,2
"Block Group 3, Census Tract 9538, Santa Isabel Municipio, Puerto Rico",2629,72,133,953800,3
"Block Group 0, Census Tract 9900, Santa Isabel Municipio, Puerto Rico",0,72,133,990000,0
"Block Group 1, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico",3358,72,135,510101,1
"Block Group 3, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico",1322,72,135,510101,3
"Block Group 4, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico",899,72,135,510101,4
"Block Group 5, Census Tract 5101.01, Toa Alta Municipio, Puerto Rico",1914,72,135,510101,5
"Block Group 2, Census Tract 5101.02, Toa Alta Municipio, Puerto Rico",1327,72,135,510102,2
"Block Group 1, Census Tract 5102, Toa Alta Municipio, Puerto Rico",1414,72,135,510200,1
"Block Group 3, Census Tract 5102, Toa Alta Municipio, Puerto Rico",2776,72,135,510200,3
"Block Group 1, Census Tract 5104, Toa Alta Municipio, Puerto Rico",2105,72,135,510400,1
"Block Group 2, Census Tract 5104, Toa Alta Municipio, Puerto Rico",1392,72,135,510400,2
